order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,delivery_delay_days,delivery_completion_rate,is_on_time,is_complete_delivery
FMR37202501,25891501,227,2024-03-07,2024-03-07,216,0,95.15,Yes,No
FMR36720501,25891501,123,2024-03-06,2024-03-06,111,0,90.24,Yes,No
FMR35622501,25891501,168,2024-03-05,2024-03-06,168,1,100.0,No,Yes
FMR37622501,25891501,151,2024-03-07,2024-03-06,151,-1,100.0,Yes,Yes
FMR35301602,25891602,75,2024-03-05,2024-03-05,60,0,80.0,Yes,No
FMR35720602,25891602,106,2024-03-05,2024-03-05,106,0,100.0,Yes,Yes
FMR36401602,25891602,50,2024-03-06,2024-03-06,50,0,100.0,Yes,Yes
FMR37401602,25891602,144,2024-03-07,2024-03-07,144,0,100.0,Yes,Yes
FMR37521602,25891602,135,2024-03-07,2024-03-07,108,0,80.0,Yes,No
FMR37703602,25891602,158,2024-03-07,2024-03-07,158,0,100.0,Yes,Yes
FMR35420602,25891602,84,2024-03-05,2024-03-08,76,3,90.48,No,No
FMR35203602,25891602,63,2024-03-05,2024-03-06,63,1,100.0,No,Yes
FMR35103603,25891602,177,2024-03-05,2024-03-05,159,0,89.83,Yes,No
FMR36601602,25891602,125,2024-03-06,2024-03-06,125,0,100.0,Yes,Yes
FMR37201602,25891602,164,2024-03-07,2024-03-07,164,0,100.0,Yes,Yes
FMR36522602,25891602,66,2024-03-06,2024-03-06,59,0,89.39,Yes,No
FMR36902602,25891602,59,2024-03-06,2024-03-06,59,0,100.0,Yes,Yes
FMR35403602,25891602,153,2024-03-05,2024-03-05,138,0,90.2,Yes,No
FMR36422602,25891602,144,2024-03-06,2024-03-05,144,-1,100.0,Yes,Yes
FMR35522401,25891101,352,2024-03-05,2024-03-05,352,0,100.0,Yes,Yes
FMR36101501,25891101,311,2024-03-06,2024-03-06,311,0,100.0,Yes,Yes
FMR35603101,25891101,312,2024-03-05,2024-03-08,312,3,100.0,No,Yes
FMR37603101,25891101,453,2024-03-07,2024-03-07,408,0,90.07,Yes,No
FMR36903503,25891101,462,2024-03-06,2024-03-06,416,0,90.04,Yes,No
FMR36702603,25891101,311,2024-03-06,2024-03-06,311,0,100.0,Yes,Yes
FMR37221303,25891101,338,2024-03-07,2024-03-07,321,0,94.97,Yes,No
FMR36421101,25891101,399,2024-03-06,2024-03-07,379,1,94.99,No,No
FMR35202503,25891101,480,2024-03-05,2024-03-05,480,0,100.0,Yes,Yes
FMR36202601,25891101,394,2024-03-06,2024-03-06,394,0,100.0,Yes,Yes
FMR37202101,25891101,368,2024-03-07,2024-03-08,368,1,100.0,No,Yes
FMR35101603,25891403,440,2024-03-05,2024-03-05,418,0,95.0,Yes,No
FMR35422202,25891101,368,2024-03-05,2024-03-06,368,1,100.0,No,Yes
FMR37402603,25891101,491,2024-03-07,2024-03-07,491,0,100.0,Yes,Yes
FMR36603401,25891401,213,2024-03-06,2024-03-06,213,0,100.0,Yes,Yes
FMR36902401,25891401,298,2024-03-06,2024-03-05,298,-1,100.0,Yes,Yes
FMR35622402,25891401,364,2024-03-05,2024-03-05,364,0,100.0,Yes,Yes
FMR37503501,25891401,482,2024-03-07,2024-03-07,482,0,100.0,Yes,Yes
FMR35202503,25891401,378,2024-03-05,2024-03-05,378,0,100.0,Yes,Yes
FMR37202501,25891401,467,2024-03-07,2024-03-07,467,0,100.0,Yes,Yes
FMR37520401,25891401,300,2024-03-07,2024-03-09,285,2,95.0,No,No
FMR35320401,25891401,299,2024-03-05,2024-03-05,269,0,89.97,Yes,No
FMR36320603,25891401,452,2024-03-06,2024-03-06,452,0,100.0,Yes,Yes
FMR36203401,25891401,447,2024-03-06,2024-03-05,402,-1,89.93,Yes,No
FMR35522401,25891401,336,2024-03-05,2024-03-05,269,0,80.06,Yes,No
FMR36601602,25891401,362,2024-03-06,2024-03-06,344,0,95.03,Yes,No
FMR36720501,25891401,203,2024-03-06,2024-03-06,203,0,100.0,Yes,Yes
FMR37720502,25891401,253,2024-03-07,2024-03-07,253,0,100.0,Yes,Yes
FMR35201401,25891401,324,2024-03-05,2024-03-04,324,-1,100.0,Yes,Yes
FMR35103603,25891401,251,2024-03-05,2024-03-05,238,0,94.82,Yes,No
FMR35521401,25891401,204,2024-03-05,2024-03-06,204,1,100.0,No,Yes
FMR35220401,25891401,263,2024-03-05,2024-03-05,237,0,90.11,Yes,No
FMR37220401,25891401,363,2024-03-07,2024-03-08,363,1,100.0,No,Yes
FMR36321603,25891401,439,2024-03-06,2024-03-06,395,0,89.98,Yes,No
FMR36403401,25891401,257,2024-03-06,2024-03-06,257,0,100.0,Yes,Yes
FMR35102603,25891603,145,2024-03-05,2024-03-05,145,0,100.0,Yes,Yes
FMR36220603,25891603,116,2024-03-06,2024-03-07,104,1,89.66,No,No
FMR36320603,25891603,171,2024-03-06,2024-03-06,171,0,100.0,Yes,Yes
FMR35101603,25891603,53,2024-03-05,2024-03-05,53,0,100.0,Yes,Yes
FMR37101603,25891603,67,2024-03-07,2024-03-07,67,0,100.0,Yes,Yes
FMR35420603,25891603,183,2024-03-05,2024-03-07,183,2,100.0,No,Yes
FMR35522603,25891603,188,2024-03-05,2024-03-06,188,1,100.0,No,Yes
FMR35521603,25891603,128,2024-03-05,2024-03-05,115,0,89.84,Yes,No
FMR36402603,25891603,165,2024-03-06,2024-03-06,165,0,100.0,Yes,Yes
FMR37402603,25891603,155,2024-03-07,2024-03-07,155,0,100.0,Yes,Yes
FMR35903603,25891603,174,2024-03-05,2024-03-05,165,0,94.83,Yes,No
FMR35303603,25891603,129,2024-03-05,2024-03-05,129,0,100.0,Yes,Yes
FMR37303603,25891603,194,2024-03-07,2024-03-07,194,0,100.0,Yes,Yes
FMR37301603,25891603,95,2024-03-07,2024-03-07,95,0,100.0,Yes,Yes
FMR36702603,25891603,65,2024-03-06,2024-03-06,62,0,95.38,Yes,No
FMR36321603,25891603,132,2024-03-06,2024-03-06,106,0,80.3,Yes,No
FMR35103603,25891603,82,2024-03-05,2024-03-05,82,0,100.0,Yes,Yes
FMR36103603,25891603,177,2024-03-06,2024-03-06,142,0,80.23,Yes,No
FMR35621603,25891603,114,2024-03-05,2024-03-05,114,0,100.0,Yes,Yes
FMR36621603,25891603,78,2024-03-06,2024-03-06,78,0,100.0,Yes,Yes
FMR35102603,25891202,390,2024-03-05,2024-03-05,351,0,90.0,Yes,No
FMR36102503,25891202,253,2024-03-06,2024-03-06,253,0,100.0,Yes,Yes
FMR35402402,25891202,205,2024-03-05,2024-03-05,205,0,100.0,Yes,Yes
FMR36702603,25891301,34,2024-03-06,2024-03-06,32,0,94.12,Yes,No
FMR36402603,25891202,398,2024-03-06,2024-03-06,398,0,100.0,Yes,Yes
FMR36702603,25891202,173,2024-03-06,2024-03-06,164,0,94.8,Yes,No
FMR36622502,25891202,382,2024-03-06,2024-03-06,344,0,90.05,Yes,No
FMR37902502,25891202,204,2024-03-07,2024-03-07,204,0,100.0,Yes,Yes
FMR36320603,25891202,158,2024-03-06,2024-03-06,158,0,100.0,Yes,Yes
FMR35420603,25891202,183,2024-03-05,2024-03-07,183,2,100.0,No,Yes
FMR36301202,25891202,333,2024-03-06,2024-03-08,316,2,94.89,No,No
FMR37301603,25891202,269,2024-03-07,2024-03-07,269,0,100.0,Yes,Yes
FMR35422202,25891202,453,2024-03-05,2024-03-06,453,1,100.0,No,Yes
FMR37721203,25891202,293,2024-03-07,2024-03-07,293,0,100.0,Yes,Yes
FMR37421202,25891202,122,2024-03-07,2024-03-10,98,3,80.33,No,No
FMR35101603,25891202,185,2024-03-05,2024-03-05,185,0,100.0,Yes,Yes
FMR37101603,25891202,444,2024-03-07,2024-03-07,444,0,100.0,Yes,Yes
FMR35401501,25891202,151,2024-03-05,2024-03-05,151,0,100.0,Yes,Yes
FMR35601501,25891202,440,2024-03-05,2024-03-05,418,0,95.0,Yes,No
FMR36601602,25891202,368,2024-03-06,2024-03-06,294,0,79.89,Yes,No
FMR35603202,25891202,187,2024-03-05,2024-03-05,187,0,100.0,Yes,Yes
FMR35520301,25891202,127,2024-03-05,2024-03-05,114,0,89.76,Yes,No
FMR36422303,25891303,52,2024-03-06,2024-03-09,52,3,100.0,No,Yes
FMR35301602,25891303,85,2024-03-05,2024-03-05,85,0,100.0,Yes,Yes
FMR37601303,25891303,30,2024-03-07,2024-03-08,30,1,100.0,No,Yes
FMR35703601,25891303,46,2024-03-05,2024-03-05,46,0,100.0,Yes,Yes
FMR36401303,25891303,39,2024-03-06,2024-03-07,39,1,100.0,No,Yes
FMR37420303,25891303,53,2024-03-07,2024-03-07,53,0,100.0,Yes,Yes
FMR36122502,25891303,46,2024-03-06,2024-03-07,46,1,100.0,No,Yes
FMR35520303,25891303,68,2024-03-05,2024-03-07,65,2,95.59,No,No
FMR37520401,25891303,38,2024-03-07,2024-03-09,34,2,89.47,No,No
FMR37320601,25891303,38,2024-03-07,2024-03-07,38,0,100.0,Yes,Yes
FMR36221303,25891303,75,2024-03-06,2024-03-06,67,0,89.33,Yes,No
FMR37221303,25891303,38,2024-03-07,2024-03-07,38,0,100.0,Yes,Yes
FMR35902502,25891303,79,2024-03-05,2024-03-05,79,0,100.0,Yes,Yes
FMR35121303,25891303,47,2024-03-05,2024-03-07,47,2,100.0,No,Yes
FMR35402303,25891303,69,2024-03-05,2024-03-06,69,1,100.0,No,Yes
FMR35903603,25891303,52,2024-03-05,2024-03-05,49,0,94.23,Yes,No
FMR37903502,25891303,30,2024-03-07,2024-03-07,28,0,93.33,Yes,No
FMR35621603,25891303,94,2024-03-05,2024-03-05,94,0,100.0,Yes,Yes
FMR37521602,25891303,25,2024-03-07,2024-03-07,24,0,96.0,Yes,No
FMR35520301,25891301,42,2024-03-05,2024-03-05,40,0,95.24,Yes,No
FMR35303301,25891301,79,2024-03-05,2024-03-06,79,1,100.0,No,Yes
FMR37220301,25891301,30,2024-03-07,2024-03-07,28,0,93.33,Yes,No
FMR36403301,25891301,85,2024-03-06,2024-03-07,77,1,90.59,No,No
FMR37403503,25891301,85,2024-03-07,2024-03-07,85,0,100.0,Yes,Yes
FMR36402603,25891102,425,2024-03-06,2024-03-06,425,0,100.0,Yes,Yes
FMR35221102,25891102,439,2024-03-05,2024-03-05,439,0,100.0,Yes,Yes
FMR35622402,25891102,488,2024-03-05,2024-03-05,488,0,100.0,Yes,Yes
FMR36622502,25891102,324,2024-03-06,2024-03-06,324,0,100.0,Yes,Yes
FMR36121403,25891102,372,2024-03-06,2024-03-05,372,-1,100.0,Yes,Yes
FMR35522102,25891102,363,2024-03-05,2024-03-08,363,3,100.0,No,Yes
FMR35422102,25891102,472,2024-03-05,2024-03-07,472,2,100.0,No,Yes
FMR37422201,25891102,401,2024-03-07,2024-03-07,381,0,95.01,Yes,No
FMR36902602,25891102,428,2024-03-06,2024-03-06,428,0,100.0,Yes,Yes
FMR37902102,25891102,322,2024-03-07,2024-03-09,322,2,100.0,No,Yes
FMR35321601,25891102,458,2024-03-05,2024-03-05,458,0,100.0,Yes,Yes
FMR36301102,25891102,305,2024-03-06,2024-03-06,305,0,100.0,Yes,Yes
FMR37301603,25891102,311,2024-03-07,2024-03-07,311,0,100.0,Yes,Yes
FMR37202501,25891102,489,2024-03-07,2024-03-07,440,0,89.98,Yes,No
FMR37421102,25891102,438,2024-03-07,2024-03-08,438,1,100.0,No,Yes
FMR36320102,25891102,408,2024-03-06,2024-03-09,408,3,100.0,No,Yes
FMR35201503,25891102,350,2024-03-05,2024-03-05,350,0,100.0,Yes,Yes
FMR36603401,25891102,484,2024-03-06,2024-03-06,484,0,100.0,Yes,Yes
FMR35102603,25891502,228,2024-03-05,2024-03-05,182,0,79.82,Yes,No
FMR36122502,25891502,248,2024-03-06,2024-03-07,236,1,95.16,No,No
FMR36622502,25891502,152,2024-03-06,2024-03-06,152,0,100.0,Yes,Yes
FMR35320502,25891502,143,2024-03-05,2024-03-06,143,1,100.0,No,Yes
FMR35301602,25891502,234,2024-03-05,2024-03-05,234,0,100.0,Yes,Yes
FMR36203502,25891502,107,2024-03-06,2024-03-08,107,2,100.0,No,Yes
FMR35903603,25891502,239,2024-03-05,2024-03-05,227,0,94.98,Yes,No
FMR37903502,25891502,155,2024-03-07,2024-03-07,147,0,94.84,Yes,No
FMR35202503,25891502,182,2024-03-05,2024-03-05,182,0,100.0,Yes,Yes
FMR36202601,25891502,133,2024-03-06,2024-03-06,133,0,100.0,Yes,Yes
FMR36121503,25891502,118,2024-03-06,2024-03-06,118,0,100.0,Yes,Yes
FMR35902502,25891502,214,2024-03-05,2024-03-05,214,0,100.0,Yes,Yes
FMR37902502,25891502,188,2024-03-07,2024-03-07,188,0,100.0,Yes,Yes
FMR37720502,25891502,215,2024-03-07,2024-03-07,215,0,100.0,Yes,Yes
FMR36422601,25891502,153,2024-03-06,2024-03-06,138,0,90.2,Yes,No
FMR37703602,25891502,217,2024-03-07,2024-03-07,195,0,89.86,Yes,No
FMR35721502,25891502,227,2024-03-05,2024-03-05,216,0,95.15,Yes,No
FMR35403602,25891502,189,2024-03-05,2024-03-05,180,0,95.24,Yes,No
FMR37403503,25891502,172,2024-03-07,2024-03-07,155,0,90.12,Yes,No
FMR36521502,25891502,226,2024-03-06,2024-03-07,226,1,100.0,No,Yes
FMR37522502,25891502,109,2024-03-07,2024-03-06,104,-1,95.41,Yes,No
FMR36621603,25891403,342,2024-03-06,2024-03-06,308,0,90.06,Yes,No
FMR35421403,25891403,265,2024-03-05,2024-03-05,252,0,95.09,Yes,No
FMR36501601,25891403,439,2024-03-06,2024-03-06,395,0,89.98,Yes,No
FMR35420602,25891403,271,2024-03-05,2024-03-08,271,3,100.0,No,Yes
FMR36420403,25891403,460,2024-03-06,2024-03-09,460,3,100.0,No,Yes
FMR37201602,25891403,379,2024-03-07,2024-03-07,379,0,100.0,Yes,Yes
FMR37221603,25891603,168,2024-03-07,2024-03-07,168,0,100.0,Yes,Yes
FMR36401603,25891603,137,2024-03-06,2024-03-06,137,0,100.0,Yes,Yes
FMR37421603,25891603,116,2024-03-07,2024-03-07,116,0,100.0,Yes,Yes
FMR36503603,25891603,75,2024-03-06,2024-03-06,60,0,80.0,Yes,No
FMR38503603,25891603,163,2024-03-08,2024-03-08,163,0,100.0,Yes,Yes
FMR37903603,25891603,170,2024-03-07,2024-03-07,153,0,90.0,Yes,No
FMR38303603,25891603,200,2024-03-08,2024-03-08,200,0,100.0,Yes,Yes
FMR36301603,25891603,65,2024-03-06,2024-03-07,65,1,100.0,No,Yes
FMR38321603,25891603,115,2024-03-08,2024-03-08,115,0,100.0,Yes,Yes
FMR36201603,25891603,164,2024-03-06,2024-03-06,156,0,95.12,Yes,No
FMR37621603,25891603,177,2024-03-07,2024-03-07,177,0,100.0,Yes,Yes
FMR37102202,25891202,292,2024-03-07,2024-03-08,292,1,100.0,No,Yes
FMR36703602,25891202,435,2024-03-06,2024-03-06,435,0,100.0,Yes,Yes
FMR36103602,25891202,267,2024-03-06,2024-03-06,254,0,95.13,Yes,No
FMR38103202,25891202,487,2024-03-08,2024-03-09,487,1,100.0,No,Yes
FMR37303401,25891202,157,2024-03-07,2024-03-07,157,0,100.0,Yes,Yes
FMR36401603,25891202,364,2024-03-06,2024-03-06,364,0,100.0,Yes,Yes
FMR37401202,25891202,129,2024-03-07,2024-03-08,123,1,95.35,No,No
FMR36503603,25891202,476,2024-03-06,2024-03-06,476,0,100.0,Yes,Yes
FMR36603202,25891202,258,2024-03-06,2024-03-06,258,0,100.0,Yes,Yes
FMR37201501,25891202,430,2024-03-07,2024-03-07,430,0,100.0,Yes,Yes
FMR36521601,25891202,269,2024-03-06,2024-03-08,269,2,100.0,No,Yes
FMR37521202,25891202,361,2024-03-07,2024-03-08,361,1,100.0,No,Yes
FMR37520403,25891202,235,2024-03-07,2024-03-07,211,0,89.79,Yes,No
FMR36720202,25891202,105,2024-03-06,2024-03-05,105,-1,100.0,Yes,Yes
FMR37422303,25891303,33,2024-03-07,2024-03-10,33,3,100.0,No,Yes
FMR37603401,25891303,26,2024-03-07,2024-03-07,26,0,100.0,Yes,Yes
FMR37201501,25891303,72,2024-03-07,2024-03-07,65,0,90.28,Yes,No
FMR36721303,25891303,71,2024-03-06,2024-03-06,57,0,80.28,Yes,No
FMR37721303,25891303,28,2024-03-07,2024-03-09,28,2,100.0,No,Yes
FMR37321503,25891303,37,2024-03-07,2024-03-07,37,0,100.0,Yes,Yes
FMR38703303,25891303,36,2024-03-08,2024-03-08,36,0,100.0,Yes,Yes
FMR37401303,25891303,95,2024-03-07,2024-03-07,95,0,100.0,Yes,Yes
FMR37720603,25891303,87,2024-03-07,2024-03-07,87,0,100.0,Yes,Yes
FMR38720303,25891303,59,2024-03-08,2024-03-07,59,-1,100.0,Yes,Yes
FMR36420303,25891303,75,2024-03-06,2024-03-08,75,2,100.0,No,Yes
FMR38420601,25891303,29,2024-03-08,2024-03-10,29,2,100.0,No,Yes
FMR38122303,25891303,91,2024-03-08,2024-03-11,86,3,94.51,No,No
FMR36520303,25891303,75,2024-03-06,2024-03-08,75,2,100.0,No,Yes
FMR36320501,25891303,54,2024-03-06,2024-03-06,54,0,100.0,Yes,Yes
FMR36702303,25891303,70,2024-03-06,2024-03-06,63,0,90.0,Yes,No
FMR37702503,25891303,90,2024-03-07,2024-03-07,72,0,80.0,Yes,No
FMR36403602,25891303,82,2024-03-06,2024-03-06,82,0,100.0,Yes,Yes
FMR37403501,25891303,21,2024-03-07,2024-03-07,21,0,100.0,Yes,Yes
FMR36902303,25891303,20,2024-03-06,2024-03-06,18,0,90.0,Yes,No
FMR36402602,25891303,42,2024-03-06,2024-03-06,40,0,95.24,Yes,No
FMR38402303,25891303,90,2024-03-08,2024-03-08,90,0,100.0,Yes,Yes
FMR36903303,25891303,87,2024-03-06,2024-03-07,87,1,100.0,No,Yes
FMR36902303,25891101,424,2024-03-06,2024-03-06,424,0,100.0,Yes,Yes
FMR38422401,25891203,471,2024-03-08,2024-03-08,471,0,100.0,Yes,Yes
FMR36401603,25891203,258,2024-03-06,2024-03-06,258,0,100.0,Yes,Yes
FMR37401303,25891203,233,2024-03-07,2024-03-07,233,0,100.0,Yes,Yes
FMR37203203,25891203,347,2024-03-07,2024-03-07,278,0,80.12,Yes,No
FMR36220503,25891203,345,2024-03-06,2024-03-06,345,0,100.0,Yes,Yes
FMR36522203,25891203,255,2024-03-06,2024-03-06,255,0,100.0,Yes,Yes
FMR37403501,25891203,375,2024-03-07,2024-03-07,375,0,100.0,Yes,Yes
FMR38403203,25891203,191,2024-03-08,2024-03-08,191,0,100.0,Yes,Yes
FMR36503603,25891203,284,2024-03-06,2024-03-06,284,0,100.0,Yes,Yes
FMR37303203,25891203,175,2024-03-07,2024-03-08,175,1,100.0,No,Yes
FMR37121302,25891203,239,2024-03-07,2024-03-09,239,2,100.0,No,Yes
FMR38221401,25891203,405,2024-03-08,2024-03-08,405,0,100.0,Yes,Yes
FMR36201203,25891203,265,2024-03-06,2024-03-07,212,1,80.0,No,No
FMR37122203,25891203,312,2024-03-07,2024-03-09,296,2,94.87,No,No
FMR38122303,25891203,229,2024-03-08,2024-03-11,229,3,100.0,No,Yes
FMR36903203,25891203,200,2024-03-06,2024-03-05,180,-1,90.0,Yes,No
FMR38402303,25891203,356,2024-03-08,2024-03-08,356,0,100.0,Yes,Yes
FMR36520203,25891203,146,2024-03-06,2024-03-07,146,1,100.0,No,Yes
FMR37520203,25891203,224,2024-03-07,2024-03-06,202,-1,90.18,Yes,No
FMR37702503,25891302,34,2024-03-07,2024-03-07,32,0,94.12,Yes,No
FMR38102602,25891302,63,2024-03-08,2024-03-08,63,0,100.0,Yes,Yes
FMR38702302,25891302,69,2024-03-08,2024-03-08,55,0,79.71,Yes,No
FMR38622503,25891302,20,2024-03-08,2024-03-08,20,0,100.0,Yes,Yes
FMR38721601,25891302,45,2024-03-08,2024-03-08,45,0,100.0,Yes,Yes
FMR38501503,25891302,40,2024-03-08,2024-03-08,40,0,100.0,Yes,Yes
FMR36520303,25891302,64,2024-03-06,2024-03-08,64,2,100.0,No,Yes
FMR38420601,25891302,20,2024-03-08,2024-03-10,20,2,100.0,No,Yes
FMR36201603,25891302,52,2024-03-06,2024-03-06,52,0,100.0,Yes,Yes
FMR36902303,25891302,86,2024-03-06,2024-03-06,86,0,100.0,Yes,Yes
FMR38521302,25891302,100,2024-03-08,2024-03-08,100,0,100.0,Yes,Yes
FMR36720302,25891302,48,2024-03-06,2024-03-09,43,3,89.58,No,No
FMR37703601,25891302,83,2024-03-07,2024-03-07,83,0,100.0,Yes,Yes
FMR37203302,25891302,61,2024-03-07,2024-03-10,58,3,95.08,No,No
FMR37121302,25891302,45,2024-03-07,2024-03-09,43,2,95.56,No,No
FMR36903302,25891302,53,2024-03-06,2024-03-06,50,0,94.34,Yes,No
FMR37301602,25891302,43,2024-03-07,2024-03-07,43,0,100.0,Yes,Yes
FMR38320301,25891301,45,2024-03-08,2024-03-08,45,0,100.0,Yes,Yes
FMR36101602,25891301,40,2024-03-06,2024-03-06,40,0,100.0,Yes,Yes
FMR37421603,25891301,60,2024-03-07,2024-03-07,60,0,100.0,Yes,Yes
FMR38421301,25891301,44,2024-03-08,2024-03-09,40,1,90.91,No,No
FMR36720601,25891301,43,2024-03-06,2024-03-06,39,0,90.7,Yes,No
FMR37103602,25891301,26,2024-03-07,2024-03-07,26,0,100.0,Yes,Yes
FMR36121301,25891301,44,2024-03-06,2024-03-05,40,-1,90.91,Yes,No
FMR37501501,25891301,77,2024-03-07,2024-03-07,77,0,100.0,Yes,Yes
FMR38201503,25891301,66,2024-03-08,2024-03-08,66,0,100.0,Yes,Yes
FMR36402301,25891301,71,2024-03-06,2024-03-07,71,1,100.0,No,Yes
FMR38621401,25891301,55,2024-03-08,2024-03-08,55,0,100.0,Yes,Yes
FMR37520402,25891301,98,2024-03-07,2024-03-09,98,2,100.0,No,Yes
FMR36622602,25891301,51,2024-03-06,2024-03-06,51,0,100.0,Yes,Yes
FMR38303603,25891301,56,2024-03-08,2024-03-08,56,0,100.0,Yes,Yes
FMR36902301,25891301,40,2024-03-06,2024-03-07,32,1,80.0,No,No
FMR38721601,25891102,471,2024-03-08,2024-03-08,471,0,100.0,Yes,Yes
FMR37601601,25891102,468,2024-03-07,2024-03-07,445,0,95.09,Yes,No
FMR38601402,25891102,493,2024-03-08,2024-03-08,493,0,100.0,Yes,Yes
FMR36221403,25891102,405,2024-03-06,2024-03-06,405,0,100.0,Yes,Yes
FMR36521102,25891102,308,2024-03-06,2024-03-07,246,1,79.87,No,No
FMR36503603,25891102,473,2024-03-06,2024-03-06,426,0,90.06,Yes,No
FMR38301402,25891102,433,2024-03-08,2024-03-08,346,0,79.91,Yes,No
FMR38202102,25891102,382,2024-03-08,2024-03-08,382,0,100.0,Yes,Yes
FMR38103502,25891102,362,2024-03-08,2024-03-08,344,0,95.03,Yes,No
FMR36421102,25891102,371,2024-03-06,2024-03-05,352,-1,94.88,Yes,No
FMR38320301,25891102,499,2024-03-08,2024-03-08,499,0,100.0,Yes,Yes
FMR36903302,25891102,346,2024-03-06,2024-03-06,311,0,89.88,Yes,No
FMR36703602,25891102,468,2024-03-06,2024-03-06,468,0,100.0,Yes,Yes
FMR36702303,25891102,463,2024-03-06,2024-03-06,440,0,95.03,Yes,No
FMR38702102,25891102,461,2024-03-08,2024-03-09,415,1,90.02,No,No
FMR38220602,25891102,368,2024-03-08,2024-03-08,368,0,100.0,Yes,Yes
FMR38122102,25891102,422,2024-03-08,2024-03-10,422,2,100.0,No,Yes
FMR36203402,25891102,322,2024-03-06,2024-03-07,322,1,100.0,No,Yes
FMR37203203,25891102,407,2024-03-07,2024-03-07,387,0,95.09,Yes,No
FMR38203102,25891102,386,2024-03-08,2024-03-08,386,0,100.0,Yes,Yes
FMR37420503,25891502,123,2024-03-07,2024-03-09,123,2,100.0,No,Yes
FMR37301602,25891502,107,2024-03-07,2024-03-07,107,0,100.0,Yes,Yes
FMR36220503,25891502,137,2024-03-06,2024-03-06,137,0,100.0,Yes,Yes
FMR38220602,25891502,228,2024-03-08,2024-03-08,228,0,100.0,Yes,Yes
FMR37121502,25891502,226,2024-03-07,2024-03-08,226,1,100.0,No,Yes
FMR36621502,25891502,138,2024-03-06,2024-03-07,138,1,100.0,No,Yes
FMR38103502,25891502,118,2024-03-08,2024-03-08,112,0,94.92,Yes,No
FMR38603503,25891502,100,2024-03-08,2024-03-07,100,-1,100.0,Yes,Yes
FMR36902502,25891502,171,2024-03-06,2024-03-05,171,-1,100.0,Yes,Yes
FMR38503603,25891502,145,2024-03-08,2024-03-08,145,0,100.0,Yes,Yes
FMR36703602,25891502,161,2024-03-06,2024-03-06,161,0,100.0,Yes,Yes
FMR37702503,25891502,113,2024-03-07,2024-03-07,102,0,90.27,Yes,No
FMR38303603,25891502,175,2024-03-08,2024-03-08,175,0,100.0,Yes,Yes
FMR37221502,25891502,127,2024-03-07,2024-03-08,127,1,100.0,No,Yes
FMR38321603,25891502,207,2024-03-08,2024-03-08,207,0,100.0,Yes,Yes
FMR36601502,25891502,182,2024-03-06,2024-03-06,182,0,100.0,Yes,Yes
FMR37521502,25891502,183,2024-03-07,2024-03-07,183,0,100.0,Yes,Yes
FMR36403602,25891403,239,2024-03-06,2024-03-06,239,0,100.0,Yes,Yes
FMR37520403,25891403,339,2024-03-07,2024-03-07,322,0,94.99,Yes,No
FMR37621603,25891403,293,2024-03-07,2024-03-07,234,0,79.86,Yes,No
FMR38520403,25891403,405,2024-03-08,2024-03-10,405,2,100.0,No,Yes
FMR36402602,25891403,233,2024-03-06,2024-03-06,233,0,100.0,Yes,Yes
FMR37320403,25891403,254,2024-03-07,2024-03-07,254,0,100.0,Yes,Yes
FMR38201503,25891403,219,2024-03-08,2024-03-08,219,0,100.0,Yes,Yes
FMR36221403,25891403,283,2024-03-06,2024-03-06,283,0,100.0,Yes,Yes
FMR37503601,25891403,389,2024-03-07,2024-03-07,389,0,100.0,Yes,Yes
FMR38503603,25891403,454,2024-03-08,2024-03-08,454,0,100.0,Yes,Yes
FMR36101403,25891403,352,2024-03-06,2024-03-07,282,1,80.11,No,No
FMR37101403,25891403,328,2024-03-07,2024-03-07,328,0,100.0,Yes,Yes
FMR38101403,25891403,456,2024-03-08,2024-03-08,433,0,94.96,Yes,No
FMR36202403,25891403,336,2024-03-06,2024-03-07,336,1,100.0,No,Yes
FMR36601502,25891403,305,2024-03-06,2024-03-06,244,0,80.0,Yes,No
FMR36401603,25891403,403,2024-03-06,2024-03-06,403,0,100.0,Yes,Yes
FMR36622602,25891403,257,2024-03-06,2024-03-06,257,0,100.0,Yes,Yes
FMR37622403,25891403,340,2024-03-07,2024-03-07,340,0,100.0,Yes,Yes
FMR38622503,25891503,216,2024-03-08,2024-03-08,216,0,100.0,Yes,Yes
FMR37720603,25891503,207,2024-03-07,2024-03-07,207,0,100.0,Yes,Yes
FMR36403602,25891503,240,2024-03-06,2024-03-06,228,0,95.0,Yes,No
FMR36220503,25891503,199,2024-03-06,2024-03-06,199,0,100.0,Yes,Yes
FMR36521601,25891503,131,2024-03-06,2024-03-08,131,2,100.0,No,Yes
FMR37321503,25891503,223,2024-03-07,2024-03-07,178,0,79.82,Yes,No
FMR37420503,25891503,148,2024-03-07,2024-03-09,148,2,100.0,No,Yes
FMR37421503,25891503,186,2024-03-07,2024-03-10,177,3,95.16,No,No
FMR38603503,25891503,237,2024-03-08,2024-03-07,237,-1,100.0,Yes,Yes
FMR37201503,25891503,143,2024-03-07,2024-03-06,136,-1,95.1,Yes,No
FMR38201503,25891503,185,2024-03-08,2024-03-08,185,0,100.0,Yes,Yes
FMR38501503,25891503,128,2024-03-08,2024-03-08,102,0,79.69,Yes,No
