ORDER_ID,on.time,in_full,OTIF
FMR319203603,-1.0 units,1.0,
FMR319203602,1.0,1.0,1.0
FMR318102502,1.0,,1.0
FMR317301601,1.0,1.0,1.0
FMR319301302,1.0,1.0 units,1.0
FMR318420502,1.0,1.0,1.0
FMR317420503,1.0,1.0,1.0 units
FMR319420602,1.0,1.0,1.0
FMR319121302,1.0,1.0,1.0
FMR317522502,1.0,,1.0
FMR319522302,1.0,1.0,1.0
FMR317522603,1.0,1.0,-1.0
FMR319521201,1.0,1.0,1.0
FMR318702402,1.0,1.0,1.0
FMR318103203,1.0,1.0 units,1.0 units
FMR318403603,1.0 units,1.0,1.0
FMR319403402,1.0,1.0,1.0
FMR319403403,1.0,,1.0
FMR317403602,1.0,1.0,1.0
FMR318403602,1.0,1.0,1.0
FMR319202302,1.0,1.0,1.0
FMR317303303,1.0,-1.0,1.0
FMR318603203,1.0,1.0,1.0
FMR317603103,1.0 units,1.0,1.0
FMR320103203,1.0,0.0,0.0
FMR319103602,1.0,0.0,0.0
FMR318903403,1.0,0.0,0.0
FMR320903402,-1.0,0.0,0.0
FMR319903603,1.0,0.0,0.0
FMR320903302,1.0,0.0,0.0
FMR318702503,1.0 units,0.0,0.0 units
FMR319702501,1.0,0.0,0.0
FMR319601403,1.0,0.0,0.0
FMR319601501,-1.0,0.0,0.0
FMR318601601,1.0,0.0,0.0
FMR320601302,1.0,0.0,0.0
FMR320301601,1.0,0.0 units,0.0
FMR319301602,1.0,nan units,0.0
FMR320203302,1.0,0.0,0.0
FMR319203401,1.0,0.0,0.0
FMR318621601,1.0,0.0,0.0
FMR318101602,1.0,0.0,0.0
FMR320102501,1.0,-1.0,0.0
FMR319902301,1.0,0.0,0.0
FMR319201302,1.0,,0.0
FMR318202203,,0.0,0.0
FMR320321103,-1.0,0.0,0.0
FMR318402402,1.0,0.0,0.0
FMR320402601,1.0,0.0,0.0
FMR318720303,1.0,0.0 units,0.0
FMR320720101,1.0,0.0,0.0
FMR318221502,1.0,0.0,0.0
FMR320221303,1.0,0.0,0.0
FMR319221103,1.0,0.0,0.0 units
FMR320703402,1.0,0.0,0.0
FMR318703601,1.0 Units,0.0,0.0
FMR318401601,1.0,0.0,0.0
FMR319401502,1.0,0.0 units,0.0
FMR318622502,1.0,0.0 units,0.0
FMR319622603,1.0,0.0,0.0
FMR320622601,1.0,0.0,0.0
FMR318320501,1.0 units,0.0,0.0
FMR320721502,,0.0,0.0 units
FMR319122403,1.0 units,0.0,0.0
FMR320220603,1.0,0.0,0.0
FMR320501602,1.0,0.0,0.0
FMR319501502,1.0,0.0,0.0
FMR320503503,1.0,0.0,0.0
FMR318603502,1.0,0.0,0.0
FMR320403503,1.0,0.0,0.0
FMR318303602,1.0,0.0,0.0
FMR320522603,1.0 units,0.0,0.0
FMR319422501,1.0,-1.0,0.0
FMR319422101,1.0,0.0,0.0
FMR318203102,0.0,0.0,0.0
FMR318220302,0.0 units,0.0,0.0
FMR318902302,0.0,0.0,0.0
FMR318220501,0.0,0.0,0.0
FMR318102203,0.0,0.0,0.0
FMR320102402,0.0,,0.0
FMR320720403,0.0,0.0,0.0 units
FMR319503202,0.0,0.0 units,0.0 units
FMR318103102,0.0,0.0,0.0
FMR320103502,nan units,0.0,0.0
FMR319521103,0.0,0.0,0.0
FMR318522403,0.0,0.0,0.0
FMR320522301,0.0,0.0,0.0
FMR319121501,0.0 units,0.0,0.0
FMR318420302,0.0,0.0 units,0.0
FMR319420601,0.0,0.0,0.0
FMR319520203,0.0 units,0.0,0.0
FMR320520601,0.0,0.0,0.0
FMR320520401,0.0,0.0,0.0
FMR318520202,0.0 units,0.0,0.0
FMR318421602,0.0 units,0.0,0.0
FMR319421601,0.0 units,0.0,0.0
FMR319421501,,0.0,0.0
FMR318421303,0.0,0.0,-1.0 units
FMR319122602,0.0 units,0.0,0.0
FMR318122602,0.0 units,0.0,0.0 units
FMR318122401,0.0 units,-1.0,0.0
FMR318122103,0.0,0.0,0.0
FMR319122103,0.0,0.0,0.0
FMR318422601,0.0,1.0,0.0 units
FMR318422501,0.0,1.0,0.0
FMR319422202,0.0,1.0,0.0
FMR319422601,0.0,1.0,0.0
FMR320422303,0.0,1.0,0.0
FMR318301603,0.0,1.0,0.0
FMR318301602,0.0,1.0,0.0
FMR318421501,0.0,,0.0
FMR320421603,0.0,1.0,0.0
FMR318102403,0.0,1.0,0.0
FMR320122502,0.0,1.0,0.0
FMR318720603,0.0,1.0,0.0
FMR319303602,0.0,1.0,
FMR320320102,0.0,1.0,0.0
FMR319603101,0.0,1.0,0.0
FMR319203202,-1.0,1.0 units,0.0
FMR319221203,0.0,1.0,0.0
FMR320503102,0.0,1.0,0.0
FMR319622203,0.0,1.0,0.0
FMR320202301,0.0,1.0,-1.0
FMR320621201,0.0,1.0,0.0
FMR319902502,0.0,1.0,0.0
FMR318501102,0.0,1.0,0.0
FMR319501201,0.0,1.0,-1.0
FMR320501303,0.0,1.0,0.0
FMR319703401,0.0,1.0 Units,0.0
FMR319402302,0.0,1.0,0.0
FMR318702101,0.0,1.0,0.0
FMR319903101,0.0,1.0,0.0
FMR319903103,0.0,1.0,-1.0
FMR319522501,0.0,1.0,0.0
FMR319522503,0.0,1.0 units,0.0
FMR318521502,0.0,1.0,
FMR319521403,0.0,1.0,0.0 UNITS
FMR320521601,0.0 units,1.0,0.0
FMR320521302,0.0 units,1.0,0.0
FMR320121601,0.0,1.0,0.0 units
FMR320121603,0.0,1.0,0.0
FMR319121103,0.0,1.0,0.0
FMR320121103,0.0,1.0,0.0
FMR318420102,0.0,1.0,0.0
FMR320420103,0.0,1.0,0.0
FMR319402601,1.0,1.0,1.0
FMR320622102,1.0 units,1.0,1.0
FMR318721601,1.0,1.0,1.0
FMR319721602,1.0,1.0,1.0
FMR320721401,1.0,1.0,1.0
FMR319320501,1.0 units,1.0,1.0
FMR319320403,1.0,1.0,1.0
FMR318503301,1.0,1.0,1.0 units
FMR318503201,1.0,1.0,1.0 units
FMR319503601,1.0,1.0,1.0
FMR320401601,1.0 units,1.0,1.0
FMR320401303,1.0,1.0,1.0
FMR319720203,1.0,1.0,
FMR320902601,1.0,1.0,1.0
FMR318902101,1.0,1.0,1.0
FMR320902401,1.0,1.0 units,1.0
FMR320220203,1.0,1.0,1.0
FMR318220403,-1.0,1.0,1.0
FMR319220403,1.0,1.0,1.0 units
FMR319621403,1.0,1.0,1.0
FMR320621403,1.0,1.0,1.0
FMR319101603,1.0,1.0,1.0
FMR320101602,1.0,1.0,1.0
FMR318321602,1.0,1.0,1.0
FMR318203202,1.0,1.0,
FMR319102401,1.0,1.0,1.0
FMR318301203,1.0,1.0,1.0
FMR318201503,1.0,1.0,1.0
FMR319201502,1.0,1.0,1.0
FMR320201503,1.0 units,1.0,1.0
FMR319420501,1.0,1.0 units,1.0
FMR320121503,1.0 units,,1.0
FMR319121602,1.0,1.0,1.0
FMR320121201,1.0,1.0,1.0
FMR320521301,1.0,1.0,1.0
FMR319421403,1.0,1.0 units,1.0
FMR320421602,1.0,1.0,1.0
FMR318103501,1.0,1.0,1.0 units
FMR320601401,1.0 units,1.0,1.0
FMR319403102,1.0,1.0,1.0
FMR318403403,1.0,1.0,1.0 UNITS
FMR318403503,1.0,1.0,1.0
FMR319202403,1.0,1.0 units,1.0 units
FMR320202402,1.0,1.0,1.0
FMR319303402,1.0,1.0,1.0
FMR320303502,1.0,1.0,1.0
FMR319703602,1.0,1.0,1.0
FMR320703103,1.0,1.0,1.0
FMR319603503,1.0,1.0,1.0
FMR320603603,-1.0,1.0,1.0
FMR320603103,1.0,-1.0,1.0
FMR319103402,1.0,0.0,0.0
FMR319903403,1.0 units,0.0,0.0
FMR321903603,1.0,0.0,0.0
FMR321702602,1.0,0.0,0.0
FMR320702502,1.0,0.0,0.0
FMR320601501,1.0,0.0,0.0
FMR321601403,,0.0,0.0
FMR321601103,1.0 units,0.0,0.0
FMR320301603,1.0,0.0,0.0
FMR319301601,1.0 UNITS,,0.0
FMR319203601,1.0,0.0,0.0
FMR320203303,1.0,0.0,0.0
FMR319621402,,0.0,0.0
FMR319101401,1.0,0.0,0.0
FMR321101601,1.0,0.0,0.0
FMR321102501,1.0,0.0,0.0
FMR320102403,-1.0,0.0,0.0
FMR319102202,1.0,0.0,0.0
FMR319902501,1.0,0.0,0.0
FMR319201603,1.0,0.0,0.0
FMR319202601,1.0,0.0,0.0
FMR321202601,1.0,0.0,0.0
FMR320202401,1.0,0.0,0.0
FMR319321603,1.0,0.0,
FMR320321503,1.0,0.0,0.0
FMR321321302,1.0,0.0,0.0
FMR321402501,1.0 units,0.0,0.0
FMR320402503,1.0,0.0,0.0
FMR321720301,1.0,0.0,0.0
FMR319720503,,0.0,0.0
FMR319221202,1.0,0.0,0.0
FMR320221201,1.0,0.0 units,0.0
FMR321221602,1.0,0.0,0.0
FMR321401601,1.0,0.0 units,0.0
FMR320622603,1.0,0.0,0.0
FMR321320503,1.0,0.0,0.0
FMR319320402,1.0,0.0,0.0
FMR321122501,1.0,0.0,0.0
FMR320122602,1.0,0.0,0.0
FMR319122301,1.0,0.0,0.0
FMR319220302,1.0,0.0 units,0.0
FMR321520402,1.0,0.0,0.0
FMR321520201,1.0 units,0.0,-1.0
FMR320520501,1.0,0.0,0.0 units
FMR319501503,1.0,0.0 units,0.0
FMR321501502,1.0,0.0,-1.0
FMR320501603,1.0,0.0,0.0
FMR319503301,1.0,0.0,0.0
FMR319603602,1.0,0.0,0.0 units
FMR321603603,1.0 units,0.0,0.0
FMR321403601,1.0,0.0,0.0 units
FMR321421501,1.0,0.0,0.0
FMR321303601,1.0,0.0 units,0.0
FMR319522401,1.0,0.0,0.0
FMR321402102,0.0,0.0,0.0
FMR320203502,0.0,0.0,0.0
FMR321201502,0.0,0.0,0.0
FMR319621601,0.0,0.0 units,0.0
FMR320101303,0.0,0.0,0.0
FMR321101401,0.0,0.0,0.0
FMR319103303,0.0 units,0.0,0.0
FMR319103503,0.0,0.0,0.0
FMR319601202,0.0,0.0,0.0
FMR319601603,0.0 units,0.0,0.0
FMR319702202,0.0,0.0,0.0
FMR320702603,0.0,0.0,0.0 units
FMR320521501,,0.0,0.0
FMR321522102,0.0 UNITS,0.0,0.0
FMR320522403,-1.0,-1.0,0.0
FMR321522403,0.0,0.0,0.0
FMR320522602,0.0,0.0,0.0
FMR320422502,0.0,0.0,0.0
FMR321422402,0.0,0.0,0.0
FMR321422601,0.0,0.0,0.0 units
FMR321420501,0.0,0.0,0.0
FMR321520203,0.0,0.0,
FMR320520102,0.0,0.0,0.0
FMR321520102,0.0,0.0,0.0 units
FMR319520501,0.0 units,0.0,0.0
FMR319520103,0.0 units,0.0,0.0
FMR321421502,0.0,0.0,0.0
FMR321421302,0.0,0.0,0.0
FMR319421303,-1.0,0.0 units,0.0
FMR321122503,0.0,,-1.0
FMR320122401,0.0,0.0,0.0
FMR319122603,0.0,0.0,0.0
FMR321422602,0.0,1.0,0.0 units
FMR320421203,0.0,1.0,0.0
FMR320421301,0.0,1.0 Units,0.0
FMR319102501,0.0,1.0,0.0
FMR319720602,0.0 units,1.0,0.0
FMR321320301,0.0,1.0 units,0.0
FMR319603402,0.0,1.0,0.0 units
FMR319603201,0.0,1.0,
FMR320721603,,-1.0,0.0
FMR319721401,0.0,1.0,0.0
FMR320321303,0.0 Units,1.0,0.0
FMR320221101,0.0,1.0,0.0 units
FMR319503403,0.0,,0.0
FMR320503201,0.0,1.0 units,0.0
FMR319503401,0.0,1.0,0.0
FMR319622402,0.0,1.0,0.0
FMR320621503,0.0 units,1.0,0.0
FMR320101402,0.0 units,1.0,0.0
FMR320703603,0.0,1.0 units,0.0
FMR320220103,0.0,1.0,0.0
FMR320201103,0.0,1.0,0.0
FMR320402301,0.0 Units,1.0,0.0
FMR320702403,0.0,1.0,0.0
FMR319903201,0.0,1.0,0.0
FMR319522102,0.0,1.0,0.0
FMR319522301,0.0,1.0,0.0
FMR320522503,0.0,1.0,-1.0
FMR321522603,0.0,1.0,0.0
FMR319521402,-1.0,1.0,0.0
FMR319521503,0.0,1.0,0.0
FMR320521401,0.0,,0.0
FMR320121203,0.0,1.0,0.0
FMR319121102,0.0,1.0,0.0
FMR320121502,0.0,1.0,0.0
FMR321121101,0.0,1.0,0.0
FMR320420502,,1.0,0.0
FMR319420301,0.0,1.0,0.0
FMR320420301,,1.0,0.0
FMR319420503,0.0,1.0,0.0
FMR319420303,0.0,1.0,0.0
FMR319402201,1.0,1.0,1.0 units
FMR320402303,1.0,1.0,1.0
FMR321402603,1.0,1.0,1.0
FMR321622501,-1.0,1.0,1.0
FMR319622601,1.0 units,1.0,1.0
FMR319221601,1.0,-1.0,1.0
FMR321721602,-1.0,1.0,1.0
FMR319721503,1.0,1.0,1.0
FMR320721601,1.0,1.0 Units,1.0
FMR320721501,1.0,1.0,1.0 units
FMR320320602,1.0,1.0,1.0
FMR321503302,1.0,,1.0 units
FMR320503101,1.0,1.0,1.0
FMR319401403,1.0,1.0,1.0
FMR320720503,,1.0,1.0
FMR320902102,1.0,1.0,1.0
FMR320902201,1.0,1.0,1.0
FMR321902603,,1.0,1.0
FMR319902602,1.0,1.0,1.0
FMR320220602,1.0,1.0,1.0
FMR321220601,-1.0,,1.0
FMR320621602,1.0,1.0,1.0
FMR321621502,1.0,1.0,-1.0
FMR321101502,1.0,1.0,1.0
FMR321203301,1.0,,1.0
FMR321301502,1.0,,-1.0
FMR321301101,1.0,1.0,1.0
FMR320201403,1.0,1.0,1.0
FMR321201601,1.0,1.0,1.0
FMR321121501,1.0,1.0 units,1.0
FMR321121603,1.0,1.0,1.0
FMR319422502,1.0,1.0,1.0
FMR320422501,,1.0,1.0
FMR319521203,1.0,1.0,1.0
FMR320521402,1.0 UNITS,1.0,1.0 units
FMR319521601,1.0 units,1.0,1.0
FMR320103501,1.0,1.0 units,1.0
FMR319520601,1.0 units,,1.0
FMR319403502,1.0,1.0 units,1.0
FMR320403303,1.0 Units,1.0,1.0
FMR319202201,1.0,1.0,1.0
FMR320303203,1.0,1.0,-1.0
FMR319303101,1.0,,1.0
FMR321703502,1.0,1.0,1.0
FMR320703601,1.0,1.0,-1.0
FMR322103201,,0.0,0.0
FMR321103601,1.0,,0.0
FMR322903501,1.0,0.0,-1.0
FMR320702601,1.0,0.0,0.0
FMR322702603,1.0 units,0.0,0.0
FMR322601402,1.0,0.0 UNITS,0.0 units
FMR320601502,1.0,0.0,-1.0
FMR322601502,1.0,0.0 units,0.0
FMR321601303,1.0,0.0,0.0
FMR321301602,1.0,0.0,0.0 units
FMR322301603,1.0,0.0,0.0
FMR322203601,1.0,0.0,0.0
FMR320621603,1.0,,0.0
FMR322621502,1.0 units,0.0,0.0
FMR321101102,1.0 units,0.0,0.0
FMR322101503,1.0,0.0,0.0
FMR322102603,1.0,0.0,0.0
FMR322902302,1.0,0.0,0.0
FMR322201403,1.0,-1.0,0.0
FMR322202603,1.0,0.0 units,0.0
FMR321321502,-1.0,0.0,0.0
FMR320321403,1.0,0.0,0.0 units
FMR322321602,1.0,0.0,0.0 units
FMR322321202,1.0,0.0,-1.0
FMR320402602,1.0,-1.0,-1.0
FMR322720501,1.0,0.0,
FMR320221402,1.0,0.0,0.0 units
FMR322221502,1.0,0.0,0.0
FMR320703301,1.0,0.0,0.0
FMR322703601,1.0,,-1.0
FMR320401501,1.0,0.0,0.0
FMR321401602,1.0 units,,0.0 units
FMR322401602,1.0,0.0,0.0 units
FMR320622502,1.0,0.0,0.0
FMR321721402,1.0,0.0,0.0
FMR322721602,1.0,0.0 units,0.0
FMR321721103,1.0,0.0,0.0
FMR320122302,1.0,0.0,0.0
FMR322122601,1.0,0.0,0.0 UNITS
FMR320220501,1.0,0.0 units,0.0
FMR320520602,1.0,,0.0
FMR321520401,1.0,0.0,0.0
FMR321501503,1.0 units,0.0 units,0.0
FMR320503602,1.0,0.0,0.0
FMR322403503,1.0,0.0,0.0
FMR321421102,1.0,0.0,0.0
FMR322421101,1.0,0.0,
FMR320421202,1.0,,0.0
FMR320303601,1.0,0.0,0.0
FMR320521603,1.0,0.0,0.0
FMR322521402,1.0,0.0,0.0
FMR321622502,0.0,0.0,0.0
FMR321201602,0.0,0.0,0.0 units
FMR320201303,0.0,0.0,0.0
FMR322703603,0.0,0.0 units,-1.0
FMR321603302,0.0,0.0,0.0
FMR321301201,0.0,0.0,0.0
FMR321401201,0.0,,0.0
FMR322720601,0.0,0.0,0.0
FMR320221301,0.0,0.0,0.0
FMR321501203,0.0,0.0,0.0
FMR321501402,0.0,0.0,0.0
FMR321501603,0.0,0.0,0.0
FMR320103603,0.0,0.0,0.0
FMR320903403,0.0,0.0,0.0 units
FMR322903201,,0.0,0.0
FMR322702103,0.0,0.0,0.0
FMR320521203,0.0,0.0,
FMR321521403,0.0,0.0,0.0
FMR321521603,0.0,-1.0,0.0
FMR320521602,0.0 units,0.0,0.0
FMR322521601,0.0,0.0,0.0
FMR322522601,-1.0,0.0,0.0
FMR322422103,0.0,0.0,0.0
FMR321121402,0.0,0.0,
FMR322121303,0.0,-1.0,0.0 units
FMR322520602,0.0 units,0.0,0.0
FMR320520301,0.0,0.0,0.0
FMR320520101,0.0,0.0,0.0
FMR321421301,0.0,0.0 UNITS,0.0
FMR320421201,0.0 units,0.0,0.0
FMR322421601,0.0,nan units,0.0 units
FMR320421302,0.0,0.0,0.0
FMR322421303,0.0,0.0,0.0
FMR322122502,0.0,0.0 units,0.0
FMR321122403,-1.0,0.0,0.0
FMR320122503,,0.0,
FMR321122302,0.0,0.0,0.0
FMR320422102,0.0,1.0,0.0
FMR320422302,0.0,1.0,0.0
FMR322422603,0.0,,0.0
FMR320421501,0.0,1.0 units,0.0 units
FMR320102203,0.0,1.0,-1.0
FMR322102102,0.0,1.0,0.0
FMR321102502,0.0,1.0,0.0
FMR320122501,0.0,1.0,0.0
FMR321122601,0.0,1.0,0.0
FMR322720301,0.0 units,1.0,0.0
FMR320303101,-1.0,1.0,0.0
FMR321320602,0.0 units,1.0,0.0
FMR322320603,0.0,1.0,0.0
FMR320321301,0.0,1.0,0.0
FMR321321503,NAN UNITS,1.0,0.0
FMR322321101,0.0,1.0,0.0
FMR322221401,0.0,1.0,0.0 units
FMR321520503,0.0,-1.0,0.0
FMR321520202,0.0,1.0,0.0
FMR322503101,0.0,1.0,0.0
FMR320503103,0.0,1.0 units,0.0 units
FMR321622103,0.0,1.0,0.0
FMR322501201,0.0,1.0,0.0
FMR320703102,0.0,1.0,0.0
FMR322703201,0.0,1.0,0.0
FMR320220502,0.0 units,1.0,0.0
FMR320201601,0.0,1.0,0.0
FMR321402303,0.0,1.0,-1.0
FMR320601601,0.0,1.0,0.0 UNITS
FMR320903203,0.0 units,1.0 units,0.0
FMR321103403,0.0,1.0,0.0
FMR321103401,0.0,1.0,0.0
FMR322522503,0.0,1.0 units,0.0
FMR320522601,,1.0,0.0
FMR320522401,0.0,1.0,0.0
FMR322521302,0.0,1.0,0.0
FMR320521303,0.0,1.0,0.0
FMR322521501,0.0,1.0,0.0
FMR321121602,,1.0,0.0
FMR322121101,0.0,1.0,0.0 units
FMR320420603,0.0,1.0,0.0
FMR322402303,1.0,1.0,
FMR321402503,1.0,1.0,1.0 units
FMR322402601,1.0,1.0,1.0
FMR321221301,1.0,1.0,1.0
FMR320721602,1.0,1.0,1.0
FMR320320503,1.0,1.0,1.0
FMR321320303,1.0,1.0,1.0
FMR321320101,1.0,1.0,1.0
FMR322503503,1.0,1.0,1.0
FMR321503503,1.0,1.0,1.0
FMR321503201,1.0,1.0,1.0
FMR320720201,1.0,1.0,1.0
FMR321720402,1.0,1.0,1.0
FMR321720603,1.0,1.0,1.0
FMR320902402,1.0 units,1.0,1.0
FMR321902602,1.0,1.0,1.0
FMR321220603,1.0,1.0,-1.0
FMR322220501,1.0,1.0,1.0
FMR322220401,1.0 UNITS,1.0,1.0 units
FMR321621503,1.0,1.0,1.0
FMR320101102,1.0,1.0,-1.0
FMR321101402,-1.0,1.0 units,1.0
FMR320101103,1.0,1.0,1.0 Units
FMR320321602,1.0,1.0,1.0
FMR320203603,1.0,1.0,1.0
FMR320102601,1.0,,1.0
FMR321102602,1.0,,1.0
FMR321301403,-1.0,1.0,1.0
FMR320201602,-1.0,1.0,1.0 Units
FMR322420401,1.0,1.0,1.0
FMR321121303,1.0 units,1.0,1.0
FMR321522103,1.0,1.0,1.0
FMR321422603,1.0,1.0,1.0
FMR322521102,1.0,1.0,1.0
FMR321702502,1.0,-1.0,1.0
FMR320103403,1.0,,
FMR321903602,,1.0,1.0
FMR321903601,1.0,1.0,1.0
FMR322520603,1.0,1.0,1.0
FMR320403403,1.0 units,1.0,1.0
FMR320403603,1.0,1.0,1.0
FMR321403603,1.0,1.0 units,1.0
FMR320202502,1.0,1.0,1.0
FMR321202502,1.0,1.0,1.0 units
FMR321303402,1.0,1.0,1.0
FMR322303602,1.0,1.0,1.0
FMR321703603,1.0,1.0,1.0
FMR321603601,1.0,1.0,1.0
FMR320603301,,1.0,1.0
FMR322603401,1.0,1.0,1.0 units
FMR321103502,1.0 units,0.0,0.0
FMR323103502,1.0,0.0 units,0.0
FMR322103403,1.0,0.0,0.0 units
FMR323103601,1.0,0.0,0.0
FMR322103202,1.0 units,0.0,0.0
FMR321903403,1.0,0.0,0.0 UNITS
FMR323903602,1.0,0.0,0.0
FMR322903601,1.0,0.0,0.0
FMR321903103,1.0,0.0,0.0
FMR323702203,1.0,0.0,0.0
FMR321702503,1.0,0.0,0.0
FMR322702601,1.0,0.0,0.0
FMR323601602,1.0,0.0,0.0
FMR321601602,1.0,0.0,0.0
FMR322601601,1.0,0.0 units,0.0
FMR323301502,1.0,0.0,0.0
FMR323203203,1.0,0.0,0.0
FMR321203401,1.0,,0.0
FMR322621603,1.0,0.0,-1.0
FMR323621502,-1.0,0.0,0.0
FMR322101501,1.0 units,0.0,0.0
FMR321101602,1.0,,0.0
FMR323102603,1.0 units,0.0,-1.0
FMR322102503,1.0,0.0,0.0
FMR321902601,1.0,0.0,-1.0
FMR322902403,1.0,0.0,0.0
FMR323902602,1.0,0.0,0.0
FMR323201602,1.0 UNITS,0.0,0.0
FMR322201503,1.0,0.0,0.0 units
FMR322321201,1.0,nan units,0.0
FMR323321601,1.0,0.0,0.0
FMR321402201,1.0,0.0,0.0
FMR322402501,1.0,0.0,0.0
FMR323402202,1.0,0.0,0.0
FMR323720502,1.0,0.0,0.0
FMR321703503,1.0,0.0,0.0 units
FMR321401301,1.0,0.0,0.0
FMR321320402,1.0,0.0,0.0
FMR322320502,1.0,0.0,0.0
FMR321721503,1.0,0.0,0.0
FMR323721603,-1.0,0.0,0.0 units
FMR323122403,1.0,0.0,
FMR322122101,1.0,0.0,0.0
FMR323220603,1.0 units,0.0,0.0
FMR322220503,1.0 units,0.0,0.0
FMR321520501,1.0,0.0,0.0
FMR323501101,1.0,0.0,0.0
FMR323503603,1.0,0.0,0.0
FMR321503202,1.0,0.0,0.0
FMR323603502,1.0,0.0,0.0
FMR321603402,1.0,0.0,0.0
FMR322403603,1.0,0.0,0.0
FMR323421103,1.0,0.0,
FMR323303602,1.0,,0.0 units
FMR321521402,1.0,0.0,0.0 units
FMR322121601,1.0,0.0,0.0
FMR323522502,1.0,0.0,0.0
FMR322522501,1.0,0.0,0.0
FMR322422301,1.0,0.0,0.0
FMR321202503,0.0,0.0,0.0 units
FMR323203603,0.0,0.0,0.0
FMR323402501,-1.0,,0.0
FMR323101103,,0.0,0.0
FMR321720503,0.0,0.0,0.0
FMR322501502,0.0 units,0.0,0.0
FMR321103602,0.0,0.0,0.0
FMR321903502,0.0,0.0,0.0
FMR323521602,0.0,0.0,0.0
FMR321521302,0.0,0.0,0.0
FMR321522503,0.0 units,0.0,
FMR323522202,0.0,0.0,0.0
FMR321422503,0.0,0.0,0.0
FMR322420203,0.0,0.0,0.0 units
FMR323420401,0.0,0.0,0.0
FMR322420303,0.0,0.0,-1.0
FMR322520403,,0.0,0.0
FMR321520602,,0.0,0.0
FMR323520201,0.0,0.0,0.0
FMR323520101,0.0,0.0,0.0
FMR322421302,0.0 units,0.0,0.0
FMR323421202,0.0,0.0,0.0
FMR323122402,0.0,0.0,0.0
FMR321122303,0.0,,0.0
FMR321122202,0.0,0.0,0.0
FMR322122202,0.0,0.0,0.0 units
FMR322422502,0.0,1.0 units,0.0
FMR321422501,0.0 units,1.0,0.0
FMR323422103,0.0,-1.0,0.0
FMR322301502,-1.0,-1.0,0.0
FMR323421402,0.0,1.0,0.0
FMR321421503,-1.0,1.0,0.0
FMR321421603,0.0,1.0,0.0 units
FMR321102601,0.0,1.0,0.0
FMR323122601,0.0 units,1.0,0.0
FMR322122302,0.0,,0.0
FMR321303302,0.0,1.0,0.0
FMR322320201,0.0,1.0,0.0
FMR323320602,0.0,1.0,0.0
FMR322603101,0.0,1.0,0.0
FMR321203503,0.0,1.0,0.0 units
FMR322221501,0.0 Units,1.0,0.0
FMR322520502,0.0,1.0 units,0.0
FMR322503303,0.0,1.0 units,0.0 units
FMR323503303,0.0,1.0,0.0
FMR321621602,0.0,1.0,0.0
FMR323902102,-1.0,1.0 units,0.0
FMR322902502,0.0,1.0,0.0
FMR322101601,0.0,1.0,0.0
FMR321703201,0.0,1.0,0.0 units
FMR322201302,0.0,-1.0,0.0
FMR323201202,0.0,1.0,0.0
FMR323401302,-1.0,1.0,0.0
FMR321402202,0.0,1.0,0.0
FMR321522203,0.0,1.0,0.0
FMR323522601,0.0,1.0,0.0 units
FMR323522301,0.0,1.0,0.0
FMR322522302,-1.0 units,1.0,0.0
FMR322522401,0.0,1.0,0.0
FMR321521503,0.0,1.0,-1.0
FMR322521301,0.0 units,1.0,0.0
FMR323521503,,1.0 units,0.0 UNITS
FMR323521601,0.0,1.0,-1.0
FMR322121102,0.0,1.0,0.0
FMR323121402,0.0,-1.0,0.0
FMR321121503,0.0,1.0,0.0
FMR321121401,0.0,1.0,0.0
FMR323420102,0.0,1.0,0.0
FMR322420202,0.0 units,1.0,-1.0
FMR321420401,0.0,1.0,0.0
FMR322402203,1.0 units,1.0,1.0
FMR321402601,1.0,1.0,1.0
FMR323402601,1.0,1.0,1.0
FMR322622502,1.0,1.0,
FMR323622103,1.0,1.0,-1.0
FMR321622601,1.0,1.0,1.0 units
FMR321221503,1.0,1.0,1.0
FMR322221103,1.0,1.0,1.0
FMR323221603,1.0,1.0,-1.0
FMR322721201,1.0,1.0,-1.0
FMR322320301,1.0 units,1.0,1.0
FMR323320603,1.0,,
FMR322503601,1.0,-1.0,1.0
FMR322501503,1.0,1.0,1.0
FMR321501601,1.0,1.0,1.0
FMR322401603,1.0,-1.0,1.0 units
FMR323401103,1.0,1.0,1.0
FMR321720501,1.0,1.0,1.0
FMR322720603,1.0,1.0,1.0
FMR322902503,1.0,1.0,1.0 units
FMR321220602,1.0,1.0,1.0
FMR322220402,1.0,-1.0,1.0 units
FMR322101102,1.0,1.0,1.0
FMR321321402,1.0,1.0 units,1.0
FMR322203602,1.0,1.0,1.0
FMR321102402,1.0,1.0,1.0 units
FMR322301302,1.0,1.0,1.0
FMR321201401,1.0 units,1.0 units,1.0
FMR322201402,1.0,1.0,-1.0
FMR323420201,1.0,1.0,1.0
FMR321420202,1.0,1.0 units,1.0
FMR323121603,1.0 units,1.0,1.0
FMR321522101,1.0,1.0,1.0
FMR321422201,1.0 units,1.0,1.0
FMR323422501,1.0,1.0 units,1.0
FMR321521103,1.0,1.0,1.0
FMR321421203,1.0,1.0,1.0
FMR321122201,1.0,1.0,1.0
FMR321601501,1.0,1.0,1.0
FMR323520102,1.0,1.0,1.0
FMR323403102,1.0 units,1.0,-1.0
FMR321403402,1.0,1.0,1.0
FMR323403403,1.0,1.0,1.0
