order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR35101603,25891601,115,"Saturday, March 5, 2022","Saturday, March 5, 2022",115
FMR37320601,25891601,90,"Monday, March 7, 2022","Monday, March 7, 2022",90
FMR36422601,25891601,144,"Sunday, March 6, 2022","Sunday, March 6, 2022",144
FMR36220601,25891601,186,"Sunday, March 6, 2022","Sunday, March 6, 2022",177
FMR35122601,25891601,148,"Saturday, March 5, 2022","Monday, March 7, 2022",141
FMR37301603,25891601,200,"Monday, March 7, 2022","Monday, March 7, 2022",160
FMR35321601,25891601,83,"Saturday, March 5, 2022","Saturday, March 5, 2022",79
FMR35621603,25891601,192,"Saturday, March 5, 2022","Saturday, March 5, 2022",192
FMR35420601,25891601,131,"Saturday, March 5, 2022","Saturday, March 5, 2022",131
FMR36501601,25891601,62,"Sunday, March 6, 2022","Sunday, March 6, 2022",62
FMR35103402,25891402,204,"Saturday, March 5, 2022","Sunday, March 6, 2022",163
FMR35501402,25891402,416,"Saturday, March 5, 2022","Saturday, March 5, 2022",395
FMR35402402,25891402,316,"Saturday, March 5, 2022","Saturday, March 5, 2022",300
FMR37420402,25891402,484,"Monday, March 7, 2022","Wednesday, March 9, 2022",484
FMR35703402,25891402,354,"Saturday, March 5, 2022","Friday, March 4, 2022",354
FMR35301602,25891402,238,"Saturday, March 5, 2022","Saturday, March 5, 2022",238
FMR36601602,25891402,254,"Sunday, March 6, 2022","Sunday, March 6, 2022",229
FMR35503402,25891402,461,"Saturday, March 5, 2022","Saturday, March 5, 2022",461
FMR37503501,25891402,277,"Monday, March 7, 2022","Monday, March 7, 2022",277
FMR36902602,25891402,246,"Sunday, March 6, 2022","Sunday, March 6, 2022",246
FMR37521601,25891402,285,"Monday, March 7, 2022","Tuesday, March 8, 2022",285
FMR35903603,25891402,447,"Saturday, March 5, 2022","Saturday, March 5, 2022",402
FMR35122402,25891402,450,"Saturday, March 5, 2022","Sunday, March 6, 2022",428
FMR37122402,25891402,393,"Monday, March 7, 2022","Wednesday, March 9, 2022",373
FMR35621402,25891402,257,"Saturday, March 5, 2022","Friday, March 4, 2022",257
FMR35622402,25891402,272,"Saturday, March 5, 2022","Saturday, March 5, 2022",272
FMR37702402,25891402,426,"Monday, March 7, 2022","Monday, March 7, 2022",341
FMR35202402,25891402,267,"Saturday, March 5, 2022","Friday, March 4, 2022",267
FMR37303603,25891201,396,"Monday, March 7, 2022","Monday, March 7, 2022",396
FMR36603401,25891201,102,"Sunday, March 6, 2022","Sunday, March 6, 2022",102
FMR35121501,25891201,327,"Saturday, March 5, 2022","Sunday, March 6, 2022",327
FMR35122201,25891201,428,"Saturday, March 5, 2022","Saturday, March 5, 2022",385
FMR37601501,25891201,154,"Monday, March 7, 2022","Monday, March 7, 2022",146
FMR36401303,25891201,232,"Sunday, March 6, 2022","Monday, March 7, 2022",232
FMR37320601,25891201,394,"Monday, March 7, 2022","Monday, March 7, 2022",394
FMR37321201,25891201,244,"Monday, March 7, 2022","Wednesday, March 9, 2022",232
FMR37422201,25891201,347,"Monday, March 7, 2022","Monday, March 7, 2022",347
FMR36221303,25891201,243,"Sunday, March 6, 2022","Sunday, March 6, 2022",219
FMR35720602,25891201,370,"Saturday, March 5, 2022","Saturday, March 5, 2022",370
FMR35520201,25891201,435,"Saturday, March 5, 2022","Tuesday, March 8, 2022",391
FMR36503501,25891501,196,"Sunday, March 6, 2022","Sunday, March 6, 2022",176
FMR37503501,25891501,183,"Monday, March 7, 2022","Monday, March 7, 2022",183
FMR36721501,25891501,127,"Sunday, March 6, 2022","Sunday, March 6, 2022",127
FMR37321501,25891501,225,"Monday, March 7, 2022","Monday, March 7, 2022",214
FMR36902501,25891501,228,"Sunday, March 6, 2022","Monday, March 7, 2022",228
FMR37702501,25891501,209,"Monday, March 7, 2022","Sunday, March 6, 2022",188
FMR35601501,25891501,115,"Saturday, March 5, 2022","Saturday, March 5, 2022",115
FMR37601501,25891501,192,"Monday, March 7, 2022","Monday, March 7, 2022",173
FMR35401501,25891501,214,"Saturday, March 5, 2022","Saturday, March 5, 2022",214
FMR37401602,25891501,243,"Monday, March 7, 2022","Monday, March 7, 2022",219
FMR35420602,25891501,167,"Saturday, March 5, 2022","Tuesday, March 8, 2022",167
FMR35121501,25891501,141,"Saturday, March 5, 2022","Sunday, March 6, 2022",141
FMR35903603,25891501,145,"Saturday, March 5, 2022","Saturday, March 5, 2022",138
FMR37221501,25891501,198,"Monday, March 7, 2022","Sunday, March 6, 2022",198
FMR36101501,25891501,126,"Sunday, March 6, 2022","Sunday, March 6, 2022",126
FMR36103603,25891501,177,"Sunday, March 6, 2022","Sunday, March 6, 2022",168
FMR35421501,25891501,165,"Saturday, March 5, 2022","Friday, March 4, 2022",165
FMR37202501,25891501,227,"Monday, March 7, 2022","Monday, March 7, 2022",216
FMR36720501,25891501,123,"Sunday, March 6, 2022","Sunday, March 6, 2022",111
FMR35622501,25891501,168,"Saturday, March 5, 2022","Sunday, March 6, 2022",168
FMR37622501,25891501,151,"Monday, March 7, 2022","Sunday, March 6, 2022",151
FMR35301602,25891602,75,"Saturday, March 5, 2022","Saturday, March 5, 2022",60units
FMR35720602,25891602,106,"Saturday, March 5, 2022","Saturday, March 5, 2022",106
FMR36401602,25891602,50,"Sunday, March 6, 2022","Sunday, March 6, 2022",50
FMR37401602,25891602,144,"Monday, March 7, 2022","Monday, March 7, 2022",144
FMR37521602,25891602,135,"Monday, March 7, 2022","Monday, March 7, 2022",108
FMR37703602,25891602,158,"Monday, March 7, 2022","Monday, March 7, 2022",158
FMR35420602,25891602,84,"Saturday, March 5, 2022","Tuesday, March 8, 2022",76units
FMR35203602,25891602,63,"Saturday, March 5, 2022","Sunday, March 6, 2022",63
FMR35103603,25891602,177,"Saturday, March 5, 2022","Saturday, March 5, 2022",159
FMR36601602,25891602,125,"Sunday, March 6, 2022","Sunday, March 6, 2022",125
FMR37201602,25891602,164,"Monday, March 7, 2022","Monday, March 7, 2022",164
FMR36522602,25891602,66,"Sunday, March 6, 2022","Sunday, March 6, 2022",59
FMR36902602,25891602,59,"Sunday, March 6, 2022","Sunday, March 6, 2022",59
FMR35403602,25891602,153,"Saturday, March 5, 2022","Saturday, March 5, 2022",138
FMR36422602,25891602,144,"Sunday, March 6, 2022","Saturday, March 5, 2022",144
FMR35522401,25891101,352,"Saturday, March 5, 2022","Saturday, March 5, 2022",352
FMR36101501,25891101,311,"Sunday, March 6, 2022","Sunday, March 6, 2022",311
FMR35603101,25891101,312,"Saturday, March 5, 2022","Tuesday, March 8, 2022",312
FMR37603101,25891101,453,"Monday, March 7, 2022","Monday, March 7, 2022",408
FMR36903503,25891101,462,"Sunday, March 6, 2022","Sunday, March 6, 2022",416
FMR36702603,25891101,311,"Sunday, March 6, 2022","Sunday, March 6, 2022",311
FMR37221303,25891101,338,"Monday, March 7, 2022","Monday, March 7, 2022",321
FMR36421101,25891101,399,"Sunday, March 6, 2022","Monday, March 7, 2022",379
FMR35202503,25891101,480,"Saturday, March 5, 2022","Saturday, March 5, 2022",480
FMR36202601,25891101,394,"Sunday, March 6, 2022","Sunday, March 6, 2022",394
FMR37202101,25891101,368,"Monday, March 7, 2022","Tuesday, March 8, 2022",368
FMR35101603,25891403,440,"Saturday, March 5, 2022","Saturday, March 5, 2022",418
FMR35422202,25891101,368,"Saturday, March 5, 2022","Sunday, March 6, 2022",368
FMR37402603,25891101,491,"Monday, March 7, 2022","Monday, March 7, 2022",491
FMR36603401,25891401,213,"Sunday, March 6, 2022","Sunday, March 6, 2022",213
FMR36902401,25891401,298,"Sunday, March 6, 2022","Saturday, March 5, 2022",298
FMR35622402,25891401,364,"Saturday, March 5, 2022","Saturday, March 5, 2022",364
FMR37503501,25891401,482,"Monday, March 7, 2022","Monday, March 7, 2022",482
FMR35202503,25891401,378,"Saturday, March 5, 2022","Saturday, March 5, 2022",378
FMR37202501,25891401,467,"Monday, March 7, 2022","Monday, March 7, 2022",467
FMR37520401,25891401,300,"Monday, March 7, 2022","Wednesday, March 9, 2022",285
FMR35320401,25891401,299,"Saturday, March 5, 2022","Saturday, March 5, 2022",269
FMR36320603,25891401,452,"Sunday, March 6, 2022","Sunday, March 6, 2022",452
FMR36203401,25891401,447,"Sunday, March 6, 2022","Saturday, March 5, 2022",402
FMR35522401,25891401,336,"Saturday, March 5, 2022","Saturday, March 5, 2022",269
FMR36601602,25891401,362,"Sunday, March 6, 2022","Sunday, March 6, 2022",344
FMR36720501,25891401,203,"Sunday, March 6, 2022","Sunday, March 6, 2022",203
FMR37720502,25891401,253,"Monday, March 7, 2022","Monday, March 7, 2022",253
FMR35201401,25891401,324,"Saturday, March 5, 2022","Friday, March 4, 2022",324
FMR35103603,25891401,251,"Saturday, March 5, 2022","Saturday, March 5, 2022",238
FMR35521401,25891401,204,"Saturday, March 5, 2022","Sunday, March 6, 2022",204
FMR35220401,25891401,263,"Saturday, March 5, 2022","Saturday, March 5, 2022",237
FMR37220401,25891401,363,"Monday, March 7, 2022","Tuesday, March 8, 2022",363
FMR36321603,25891401,439,"Sunday, March 6, 2022","Sunday, March 6, 2022",395
FMR36403401,25891401,257,"Sunday, March 6, 2022","Sunday, March 6, 2022",257
FMR35102603,25891603,145,"Saturday, March 5, 2022","Saturday, March 5, 2022",145
FMR36220603,25891603,116,"Sunday, March 6, 2022","Monday, March 7, 2022",104
FMR36320603,25891603,171,"Sunday, March 6, 2022","Sunday, March 6, 2022",171
FMR35101603,25891603,53,"Saturday, March 5, 2022","Saturday, March 5, 2022",53
FMR37101603,25891603,67,"Monday, March 7, 2022","Monday, March 7, 2022",67
FMR35420603,25891603,183,"Saturday, March 5, 2022","Monday, March 7, 2022",183
FMR35522603,25891603,188,"Saturday, March 5, 2022","Sunday, March 6, 2022",188
FMR35521603,25891603,128,"Saturday, March 5, 2022","Saturday, March 5, 2022",115
FMR36402603,25891603,165,"Sunday, March 6, 2022","Sunday, March 6, 2022",165
FMR37402603,25891603,155,"Monday, March 7, 2022","Monday, March 7, 2022",155
FMR35903603,25891603,174,"Saturday, March 5, 2022","Saturday, March 5, 2022",165
FMR35303603,25891603,129,"Saturday, March 5, 2022","Saturday, March 5, 2022",129
FMR37303603,25891603,194,"Monday, March 7, 2022","Monday, March 7, 2022",194
FMR37301603,25891603,95,"Monday, March 7, 2022","Monday, March 7, 2022",95
FMR36702603,25891603,65,"Sunday, March 6, 2022","Sunday, March 6, 2022",62
FMR36321603,25891603,132,"Sunday, March 6, 2022","Sunday, March 6, 2022",106
FMR35103603,25891603,82,"Saturday, March 5, 2022","Saturday, March 5, 2022",82
FMR36103603,25891603,177,"Sunday, March 6, 2022","Sunday, March 6, 2022",142
FMR35621603,25891603,114,"Saturday, March 5, 2022","Saturday, March 5, 2022",114units
FMR36621603,25891603,78,"Sunday, March 6, 2022","Sunday, March 6, 2022",78
FMR35102603,25891202,390,"Saturday, March 5, 2022","Saturday, March 5, 2022",351
FMR36102503,25891202,253,"Sunday, March 6, 2022","Sunday, March 6, 2022",253
FMR35402402,25891202,205,"Saturday, March 5, 2022","Saturday, March 5, 2022",205
FMR36702603,25891301,34,"Sunday, March 6, 2022","Sunday, March 6, 2022",32
FMR36402603,25891202,398,"Sunday, March 6, 2022","Sunday, March 6, 2022",398
FMR36702603,25891202,173,"Sunday, March 6, 2022","Sunday, March 6, 2022",164
FMR36622502,25891202,382,"Sunday, March 6, 2022","Sunday, March 6, 2022",344
FMR37902502,25891202,204,"Monday, March 7, 2022","Monday, March 7, 2022",204
FMR36320603,25891202,158,"Sunday, March 6, 2022","Sunday, March 6, 2022",158
FMR35420603,25891202,183,"Saturday, March 5, 2022","Monday, March 7, 2022",183
FMR36301202,25891202,333,"Sunday, March 6, 2022","Tuesday, March 8, 2022",316
FMR37301603,25891202,269,"Monday, March 7, 2022","Monday, March 7, 2022",269
FMR35422202,25891202,453,"Saturday, March 5, 2022","Sunday, March 6, 2022",453
FMR37721203,25891202,293,"Monday, March 7, 2022","Monday, March 7, 2022",293
FMR37421202,25891202,122,"Monday, March 7, 2022","Thursday, March 10, 2022",98
FMR35101603,25891202,185,"Saturday, March 5, 2022","Saturday, March 5, 2022",185
FMR37101603,25891202,444,"Monday, March 7, 2022","Monday, March 7, 2022",444
FMR35401501,25891202,151,"Saturday, March 5, 2022","Saturday, March 5, 2022",151
FMR35601501,25891202,440,"Saturday, March 5, 2022","Saturday, March 5, 2022",418
FMR36601602,25891202,368,"Sunday, March 6, 2022","Sunday, March 6, 2022",294
FMR35603202,25891202,187,"Saturday, March 5, 2022","Saturday, March 5, 2022",187
FMR35520301,25891202,127,"Saturday, March 5, 2022","Saturday, March 5, 2022",114
FMR36422303,25891303,52,"Sunday, March 6, 2022","Wednesday, March 9, 2022",52
FMR35301602,25891303,85,"Saturday, March 5, 2022","Saturday, March 5, 2022",85
FMR37601303,25891303,30,"Monday, March 7, 2022","Tuesday, March 8, 2022",30
FMR35703601,25891303,46,"Saturday, March 5, 2022","Saturday, March 5, 2022",46
FMR36401303,25891303,39,"Sunday, March 6, 2022","Monday, March 7, 2022",39
FMR37420303,25891303,53,"Monday, March 7, 2022","Monday, March 7, 2022",53
FMR36122502,25891303,46,"Sunday, March 6, 2022","Monday, March 7, 2022",46
FMR35520303,25891303,68,"Saturday, March 5, 2022","Monday, March 7, 2022",65
FMR37520401,25891303,38,"Monday, March 7, 2022","Wednesday, March 9, 2022",34
FMR37320601,25891303,38,"Monday, March 7, 2022","Monday, March 7, 2022",38
FMR36221303,25891303,75,"Sunday, March 6, 2022","Sunday, March 6, 2022",67
FMR37221303,25891303,38,"Monday, March 7, 2022","Monday, March 7, 2022",38
FMR35902502,25891303,79,"Saturday, March 5, 2022","Saturday, March 5, 2022",79
FMR35121303,25891303,47,"Saturday, March 5, 2022","Monday, March 7, 2022",47
FMR35402303,25891303,69,"Saturday, March 5, 2022","Sunday, March 6, 2022",69
FMR35903603,25891303,52,"Saturday, March 5, 2022","Saturday, March 5, 2022",49
FMR37903502,25891303,30,"Monday, March 7, 2022","Monday, March 7, 2022",28
FMR35621603,25891303,94,"Saturday, March 5, 2022","Saturday, March 5, 2022",94
FMR37521602,25891303,25,"Monday, March 7, 2022","Monday, March 7, 2022",24
FMR35520301,25891301,42,"Saturday, March 5, 2022","Saturday, March 5, 2022",40
FMR35303301,25891301,79,"Saturday, March 5, 2022","Sunday, March 6, 2022",79units
FMR37220301,25891301,30,"Monday, March 7, 2022","Monday, March 7, 2022",28
FMR36403301,25891301,85,"Sunday, March 6, 2022","Monday, March 7, 2022",77
FMR37403503,25891301,85,"Monday, March 7, 2022","Monday, March 7, 2022",85
FMR36402603,25891102,425,"Sunday, March 6, 2022","Sunday, March 6, 2022",425
FMR35221102,25891102,439,"Saturday, March 5, 2022","Saturday, March 5, 2022",439units
FMR35622402,25891102,488,"Saturday, March 5, 2022","Saturday, March 5, 2022",488
FMR36622502,25891102,324,"Sunday, March 6, 2022","Sunday, March 6, 2022",324
FMR36121403,25891102,372,"Sunday, March 6, 2022","Saturday, March 5, 2022",372
FMR35522102,25891102,363,"Saturday, March 5, 2022","Tuesday, March 8, 2022",363
FMR35422102,25891102,472,"Saturday, March 5, 2022","Monday, March 7, 2022",472
FMR37422201,25891102,401,"Monday, March 7, 2022","Monday, March 7, 2022",381
FMR36902602,25891102,428,"Sunday, March 6, 2022","Sunday, March 6, 2022",428
FMR37902102,25891102,322,"Monday, March 7, 2022","Wednesday, March 9, 2022",322
FMR35321601,25891102,458,"Saturday, March 5, 2022","Saturday, March 5, 2022",458
FMR36301102,25891102,305,"Sunday, March 6, 2022","Sunday, March 6, 2022",305
FMR37301603,25891102,311,"Monday, March 7, 2022","Monday, March 7, 2022",311
FMR37202501,25891102,489,"Monday, March 7, 2022","Monday, March 7, 2022",440
FMR37421102,25891102,438,"Monday, March 7, 2022","Tuesday, March 8, 2022",438
FMR36320102,25891102,408,"Sunday, March 6, 2022","Wednesday, March 9, 2022",408
FMR35201503,25891102,350,"Saturday, March 5, 2022","Saturday, March 5, 2022",350
FMR36603401,25891102,484,"Sunday, March 6, 2022","Sunday, March 6, 2022",484
FMR35102603,25891502,228,"Saturday, March 5, 2022","Saturday, March 5, 2022",182
FMR36122502,25891502,248,"Sunday, March 6, 2022","Monday, March 7, 2022",236
FMR36622502,25891502,152,"Sunday, March 6, 2022","Sunday, March 6, 2022",152
FMR35320502,25891502,143,"Saturday, March 5, 2022","Sunday, March 6, 2022",143
FMR35301602,25891502,234,"Saturday, March 5, 2022","Saturday, March 5, 2022",234
FMR36203502,25891502,107,"Sunday, March 6, 2022","Tuesday, March 8, 2022",107
FMR35903603,25891502,239,"Saturday, March 5, 2022","Saturday, March 5, 2022",227
FMR37903502,25891502,155,"Monday, March 7, 2022","Monday, March 7, 2022",147
FMR35202503,25891502,182,"Saturday, March 5, 2022","Saturday, March 5, 2022",182
FMR36202601,25891502,133,"Sunday, March 6, 2022","Sunday, March 6, 2022",133
FMR36121503,25891502,118,"Sunday, March 6, 2022","Sunday, March 6, 2022",118
FMR35902502,25891502,214,"Saturday, March 5, 2022","Saturday, March 5, 2022",214
FMR37902502,25891502,188,"Monday, March 7, 2022","Monday, March 7, 2022",188
FMR37720502,25891502,215,"Monday, March 7, 2022","Monday, March 7, 2022",215
FMR36422601,25891502,153,"Sunday, March 6, 2022","Sunday, March 6, 2022",138
FMR37703602,25891502,217,"Monday, March 7, 2022","Monday, March 7, 2022",195
FMR35721502,25891502,227,"Saturday, March 5, 2022","Saturday, March 5, 2022",216
FMR35403602,25891502,189,"Saturday, March 5, 2022","Saturday, March 5, 2022",180
FMR37403503,25891502,172,"Monday, March 7, 2022","Monday, March 7, 2022",155
FMR36521502,25891502,226,"Sunday, March 6, 2022","Monday, March 7, 2022",226
FMR37522502,25891502,109,"Monday, March 7, 2022","Sunday, March 6, 2022",104
FMR36621603,25891403,342,"Sunday, March 6, 2022","Sunday, March 6, 2022",308
FMR35421403,25891403,265,"Saturday, March 5, 2022","Saturday, March 5, 2022",252
FMR36501601,25891403,439,"Sunday, March 6, 2022","Sunday, March 6, 2022",395
FMR35420602,25891403,271,"Saturday, March 5, 2022","Tuesday, March 8, 2022",271
FMR36420403,25891403,460,"Sunday, March 6, 2022","Wednesday, March 9, 2022",460
FMR37201602,25891403,379,"Monday, March 7, 2022","Monday, March 7, 2022",379
FMR37221603,25891603,168,"Monday, March 7, 2022","Monday, March 7, 2022",168
FMR36401603,25891603,137,"Sunday, March 6, 2022","Sunday, March 6, 2022",137
FMR37421603,25891603,116,"Monday, March 7, 2022","Monday, March 7, 2022",116
FMR36503603,25891603,75,"Sunday, March 6, 2022","Sunday, March 6, 2022",60
FMR38503603,25891603,163,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",163
FMR37903603,25891603,170,"Monday, March 7, 2022","Monday, March 7, 2022",153
FMR38303603,25891603,200,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",200
FMR36301603,25891603,65,"Sunday, March 6, 2022","Monday, March 7, 2022",65
FMR38321603,25891603,115,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",115
FMR36201603,25891603,164,"Sunday, March 6, 2022","Sunday, March 6, 2022",156
